source,target,value,count,step
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,3PTjztppdGZv7JqWjrLwekhxpomMpxiFH3,93944400,13,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1NnXPBDR63mibQQxcSGg9PRRe5XpqpsuPa,4111149,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,33FACi9w7wvruuWKjXNbYw7pRnvPzc121b,150000000,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,3MPcR98fbximZucon3EhE9aVZB89CohGnY,51014,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,18WDttaf1a9FZwURZZmXEfp1Stw4H7JZo8,2588821,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,15gRhYXP1PrNcbvPRxKShy1oi9AvLz2TNP,18101,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,bc1q5rcfl2ex5s0zysndy2m6tcvezfmkftsh404fqs,231578,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,353395rS9dtvVoL9DTyAyrUsFYjH5Z8eEv,17000,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,2099950000,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,bc1qw24dhqhr49y2qyxhp0jtxk0dzepqtjqy3fdtf0,950000,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1A1arHTyaYcAj1vis7wWCSsULTuKe79RAi,10000,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,18p79KQwt2RwcMorggepKBhLZj2dZ6zreZ,20000,2,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,15mbVPTU3chUzyxDKPt451rLR4Neyq8DvT,434530,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,bc1qnq3cxaahqy40m69r22q7dgu00f54n3qla88xx0,8985947,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,352mZ3zLcJ9Wg9oy4FNZF7Km4k24ZomRii,1817368,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1FEk3kiLHA68RLmMZcQNvdE8mADBoPXsJx,46298,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,39iea2n3431SysKkrekxNZFgfWT6ih4VdN,26451433,7,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,33shptwZUPwhjwV9kVXx1bT3hwwpzvnMgU,540746,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,bc1q7g3mcu07zjfaghv39me9l7wj0r2f40qzey7mn5,458745,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1CCPQ8YYtXK8xrp2G2NQLdPeGDAGPcKuYD,645937,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,3QznT8E3jtRNsHfr8sJsBRgVMWoqrFPAqG,12728111,3,1
