source,target,value,count,step
other0,1HFGiMJwrofzsXtR9sMzNRAyC6hYMCqSt,10677768112,1,1
other0,1PgqG3pTxXC5KiHoDFiYy9fmdwJw18sSLx,10163801610,1,1
other0,1LRVMS3U9v6nywmLYgjBBni8zCLmiv8tky,9496556359,1,1
other0,other1,70770686157,43,1
other0,332YFbbsXivhQCFoNRBoaeKWtvtSkc3wzM,516800000,1,1
other0,3Q6gnkm8pz6VTtALdiBHJZQZEqyam4EvPu,1000000,1,1
other0,3NdLKPmb8t2iRyfew786xztrG5NM7Mxn5c,97311501,1,1
other0,3HqyEqS79hBoL7s3R8uZMQLq5JeEQ7ZDNe,1076565,1,1
other0,1JUEjD4sPCyCaHiJcDnm59tBaoNjTam9cX,63828,1,1
other0,13WJXu2fRdQJZKvFiE2i4zzJ1CGYaLY29j,25386,1,1
other0,1Jk25LW7SDhhiVwpCti2kZnN8vVfM8kjhs,224300,1,1
1GRFJZ5eZZxq3FDDskY2KvuspJtHyHSxRd,1JW4i7Jwz4c8gC4dRELgex5dvj97npWhAs,862900,1,1
other0,1Jk25LW7SDhhiVwpCti2kZnN8vVfM8kjhs,224300,1,1
18b8qTU1QjhmKM6ri9up4Yzw1uqoVio3x4,1N3rqo4tPDEsyZyJaU7i5k6UgX3d7Ss3Y1,957500,1,1
other0,1JdzeNEs7Vi5bQ1FjECPEjnPV7hGPK4rDR,161000,1,1
bc1qfmlxeemyk8a9stz5z4plpqgj4255hcx9jsqvyj,1HY7eosW4bEhaupvrLRHqgJzPyhabAE7aL,748424643,1,1
bc1qfmlxeemyk8a9stz5z4plpqgj4255hcx9jsqvyj,1Mm8Qnw8sb5wHnjyk6qfpobfPNMaKQ4HzS,121542686,1,1
